0.754251	0.656586	0.847029	0.823337	-13.1612	13.1482	-22.4569
0.745941	0.666012	0.847292	0.82972	-19.5663	19.783	-37.5805
0.737513	0.675333	0.847606	0.835238	-27.1225	27.7891	-73.0618
0.728969	0.684547	0.847815	0.839759	-13.9553	15.6661	-168.423
0.720309	0.693653	0.847708	0.843212	220.778	-216.271	-386.558
0.711536	0.70265	0.847048	0.845608	1110.03	-1098.85	300.994
0.70265	0.711536	0.845608	0.847048	-687.403	701.624	880.296
0.693653	0.720309	0.843212	0.847708	-371.091	380.449	-179.805
0.684547	0.728969	0.839759	0.847815	-65.3038	71.3392	-134.765
0.675333	0.737513	0.835238	0.847606	-5.55941	9.96602	-65.3684
0.666012	0.745941	0.82972	0.847292	5.48504	-1.90736	-33.0336
0.656586	0.754251	0.823337	0.847029	6.94163	-3.80333	-17.6215
0.647056	0.762443	0.816248	0.8469	6.2511	-3.34468	-9.49127
0.637424	0.770513	0.808604	0.846919	4.96	-2.17066	-4.85506
0.627691	0.778462	0.800523	0.847045	3.45581	-0.725549	-2.2369
0.61786	0.786288	0.792075	0.847212	1.99956	0.689677	-1.03581
0.60793	0.79399	0.78328	0.847353	0.910208	1.72914	-0.855255
0.597905	0.801567	0.774121	0.84742	0.42369	2.14474	-1.22472
0.587785	0.809017	0.764566	0.847403	0.521097	1.95787	-1.65882
0.577573	0.816339	0.754588	0.847318	0.96172	1.42102	-1.84972
0.567269	0.823533	0.744176	0.847205	1.46683	0.82635	-1.73121
0.556876	0.830596	0.733347	0.847108	1.852	0.367931	-1.38887
0.546394	0.837528	0.722141	0.84706	2.04306	0.123783	-0.949636
0.535827	0.844328	0.710606	0.847072	2.03931	0.0931556	-0.526288
0.525175	0.850994	0.69879	0.847134	1.88292	0.228555	-0.204187
0.51444	0.857527	0.686726	0.847219	1.64537	0.451126	-0.0361163
0.503623	0.863923	0.674425	0.847295	1.4147	0.665579	-0.030722
0.492727	0.870184	0.661883	0.847335	1.26944	0.788402	-0.14511
0.481754	0.876307	0.64908	0.847328	1.2472	0.780703	-0.299858
0.470704	0.882291	0.636	0.847279	1.33179	0.661002	-0.415414
0.45958	0.888136	0.622632	0.84721	1.46978	0.487212	-0.445391
0.448383	0.893841	0.608981	0.847147	1.60101	0.324118	-0.386152
0.437116	0.899405	0.595069	0.847111	1.68146	0.218887	-0.265433
0.425779	0.904827	0.580925	0.847115	1.69159	0.19197	-0.125011
0.414376	0.910106	0.566582	0.847154	1.63553	0.237858	-0.00675514
0.402906	0.915241	0.552062	0.847212	1.53701	0.32981	0.0577101
0.391374	0.920232	0.537379	0.847268	1.43221	0.428028	0.0556252
0.379779	0.925077	0.522529	0.847301	1.35785	0.492786	-0.00208592
0.368125	0.929776	0.507503	0.8473	1.33696	0.499709	-0.0846813
0.356412	0.934329	0.492285	0.847268	1.3698	0.449164	-0.155004
0.344643	0.938734	0.476869	0.847217	1.4361	0.363633	-0.185445
0.33282	0.942991	0.461254	0.847167	1.50626	0.275523	-0.167282
0.320944	0.947098	0.445455	0.847135	1.55381	0.213663	-0.110249
0.309017	0.951057	0.429494	0.847133	1.56334	0.194582	-0.0358679
0.297042	0.954865	0.413396	0.847161	1.53336	0.219435	0.0307482
0.285019	0.958522	0.397182	0.847206	1.47543	0.275022	0.0684879
0.272952	0.962028	0.380864	0.847252	1.41037	0.33819	0.0667066
0.260842	0.965382	0.364443	0.847283	1.36124	0.383664	0.0291947
0.24869	0.968583	0.347912	0.847288	1.3445	0.393681	-0.0268881
0.236499	0.971632	0.331259	0.847264	1.36331	0.365137	-0.0780626
0.224271	0.974527	0.314476	0.847223	1.40689	0.310102	-0.104494
0.212007	0.977268	0.297563	0.847179	1.45623	0.24961	-0.0974941
0.19971	0.979855	0.28053	0.847149	1.49215	0.204758	-0.0613215
0.187381	0.982287	0.263394	0.847142	1.50191	0.189482	-0.00999787
0.175023	0.984564	0.246177	0.847162	1.4825	0.206875	0.0382123
0.162637	0.986686	0.2289	0.8472	1.441	0.248859	0.0667213
0.150226	0.988652	0.211575	0.847242	1.39225	0.298856	0.0659856
0.13779	0.990461	0.194205	0.847273	1.35391	0.337348	0.0371503
0.125333	0.992115	0.176785	0.847282	1.33975	0.349237	-0.00789204
0.112856	0.993611	0.159306	0.847265	1.35399	0.330061	-0.0510683
0.100362	0.994951	0.141759	0.847229	1.3896	0.287666	-0.0756574
0.0878512	0.996134	0.124142	0.847188	1.43183	0.23841	-0.072926
0.0753268	0.997159	0.106463	0.847156	1.46445	0.200262	-0.0447541
0.0627905	0.998027	0.0887373	0.847146	1.47566	0.186317	-0.0019596
0.0502443	0.998737	0.0709847	0.84716	1.46156	0.200824	0.0399722
0.0376902	0.999289	0.0532251	0.847194	1.42716	0.238134	0.0660285
0.0251301	0.999684	0.0354725	0.847235	1.38487	0.284421	0.0666448
0.012566	0.999921	0.0177319	0.847267	1.35046	0.322168	0.0414344
6.12323e-017	1	8.21735e-017	0.84728	1.33725	0.336669	2.86696e-016
-0.012566	0.999921	-0.0177319	0.847267	1.35046	0.322168	-0.0414344
-0.0251301	0.999684	-0.0354725	0.847235	1.38487	0.284421	-0.0666448
-0.0376902	0.999289	-0.0532251	0.847194	1.42716	0.238134	-0.0660285
-0.0502443	0.998737	-0.0709847	0.84716	1.46156	0.200824	-0.0399722
-0.0627905	0.998027	-0.0887373	0.847146	1.47566	0.186317	0.0019596
-0.0753268	0.997159	-0.106463	0.847156	1.46445	0.200262	0.0447541
-0.0878512	0.996134	-0.124142	0.847188	1.43183	0.23841	0.072926
-0.100362	0.994951	-0.141759	0.847229	1.3896	0.287666	0.0756574
-0.112856	0.993611	-0.159306	0.847265	1.35399	0.330061	0.0510683
-0.125333	0.992115	-0.176785	0.847282	1.33975	0.349237	0.00789204
-0.13779	0.990461	-0.194205	0.847273	1.35391	0.337348	-0.0371503
-0.150226	0.988652	-0.211575	0.847242	1.39225	0.298856	-0.0659856
-0.162637	0.986686	-0.2289	0.8472	1.441	0.248859	-0.0667213
-0.175023	0.984564	-0.246177	0.847162	1.4825	0.206875	-0.0382123
-0.187381	0.982287	-0.263394	0.847142	1.50191	0.189482	0.00999787
-0.19971	0.979855	-0.28053	0.847149	1.49215	0.204758	0.0613215
-0.212007	0.977268	-0.297563	0.847179	1.45623	0.24961	0.0974941
-0.224271	0.974527	-0.314476	0.847223	1.40689	0.310102	0.104494
-0.236499	0.971632	-0.331259	0.847264	1.36331	0.365137	0.0780626
-0.24869	0.968583	-0.347912	0.847288	1.3445	0.393681	0.0268881
-0.260842	0.965382	-0.364443	0.847283	1.36124	0.383664	-0.0291947
-0.272952	0.962028	-0.380864	0.847252	1.41037	0.33819	-0.0667066
-0.285019	0.958522	-0.397182	0.847206	1.47543	0.275022	-0.0684879
-0.297042	0.954865	-0.413396	0.847161	1.53336	0.219435	-0.0307482
-0.309017	0.951057	-0.429494	0.847133	1.56334	0.194582	0.0358679
-0.320944	0.947098	-0.445455	0.847135	1.55381	0.213663	0.110249
-0.33282	0.942991	-0.461254	0.847167	1.50626	0.275523	0.167282
-0.344643	0.938734	-0.476869	0.847217	1.4361	0.363633	0.185445
-0.356412	0.934329	-0.492285	0.847268	1.3698	0.449164	0.155004
-0.368125	0.929776	-0.507503	0.8473	1.33696	0.499709	0.0846813
-0.379779	0.925077	-0.522529	0.847301	1.35785	0.492786	0.00208592
-0.391374	0.920232	-0.537379	0.847268	1.43221	0.428028	-0.0556252
-0.402906	0.915241	-0.552062	0.847212	1.53701	0.32981	-0.0577101
-0.414376	0.910106	-0.566582	0.847154	1.63553	0.237858	0.00675514
-0.425779	0.904827	-0.580925	0.847115	1.69159	0.19197	0.125011
-0.437116	0.899405	-0.595069	0.847111	1.68146	0.218887	0.265433
-0.448383	0.893841	-0.608981	0.847147	1.60101	0.324118	0.386152
-0.45958	0.888136	-0.622632	0.84721	1.46978	0.487212	0.445391
-0.470704	0.882291	-0.636	0.847279	1.33179	0.661002	0.415414
-0.481754	0.876307	-0.64908	0.847328	1.2472	0.780703	0.299858
-0.492727	0.870184	-0.661883	0.847335	1.26944	0.788402	0.14511
-0.503623	0.863923	-0.674425	0.847295	1.4147	0.665579	0.030722
-0.51444	0.857527	-0.686726	0.847219	1.64537	0.451126	0.0361163
-0.525175	0.850994	-0.69879	0.847134	1.88292	0.228555	0.204187
-0.535827	0.844328	-0.710606	0.847072	2.03931	0.0931556	0.526288
-0.546394	0.837528	-0.722141	0.84706	2.04306	0.123783	0.949636
-0.556876	0.830596	-0.733347	0.847108	1.852	0.367931	1.38887
-0.567269	0.823533	-0.744176	0.847205	1.46683	0.82635	1.73121
-0.577573	0.816339	-0.754588	0.847318	0.96172	1.42102	1.84972
-0.587785	0.809017	-0.764566	0.847403	0.521097	1.95787	1.65882
-0.597905	0.801567	-0.774121	0.84742	0.42369	2.14474	1.22472
-0.60793	0.79399	-0.78328	0.847353	0.910208	1.72914	0.855255
-0.61786	0.786288	-0.792075	0.847212	1.99956	0.689677	1.03581
-0.627691	0.778462	-0.800523	0.847045	3.45581	-0.725549	2.2369
-0.637424	0.770513	-0.808604	0.846919	4.96	-2.17066	4.85506
-0.647056	0.762443	-0.816248	0.8469	6.2511	-3.34468	9.49127
-0.656586	0.754251	-0.823337	0.847029	6.94163	-3.80333	17.6215
-0.666012	0.745941	-0.82972	0.847292	5.48504	-1.90736	33.0336
-0.675333	0.737513	-0.835238	0.847606	-5.55941	9.96602	65.3684
-0.684547	0.728969	-0.839759	0.847815	-65.3038	71.3392	134.765
-0.693653	0.720309	-0.843212	0.847708	-371.091	380.449	179.805
-0.70265	0.711536	-0.845608	0.847048	-687.403	701.624	-880.296
-0.711536	0.70265	-0.847048	0.845608	1110.03	-1098.85	-300.994
-0.720309	0.693653	-0.847708	0.843212	220.778	-216.271	386.558
-0.728969	0.684547	-0.847815	0.839759	-13.9553	15.6661	168.423
-0.737513	0.675333	-0.847606	0.835238	-27.1225	27.7891	73.0618
-0.745941	0.666012	-0.847292	0.82972	-19.5663	19.783	37.5805
-0.754251	0.656586	-0.847029	0.823337	-13.1612	13.1482	22.4569
-0.762443	0.647056	-0.8469	0.816248	-9.00779	8.85466	15.0833
-0.770513	0.637424	-0.846919	0.808604	-6.40583	6.15082	11.1101
-0.778462	0.627691	-0.847045	0.800523	-4.8104	4.47099	8.79511
-0.786288	0.61786	-0.847212	0.792075	-3.87976	3.46642	7.31191
-0.79399	0.60793	-0.847353	0.78328	-3.3615	2.88431	6.21779
-0.801567	0.597905	-0.84742	0.774121	-3.04326	2.51388	5.295
-0.809017	0.587785	-0.847403	0.764566	-2.77505	2.20559	4.48142
-0.816339	0.577573	-0.847318	0.754588	-2.4942	1.89484	3.79096
-0.823533	0.567269	-0.847205	0.744176	-2.2055	1.58291	3.24252
-0.830596	0.556876	-0.847108	0.733347	-1.93903	1.29614	2.83135
-0.837528	0.546394	-0.84706	0.722141	-1.72123	1.05819	2.53293
-0.844328	0.535827	-0.847072	0.710606	-1.56544	0.881115	2.31377
-0.850994	0.525175	-0.847134	0.69879	-1.47092	0.764352	2.1387
-0.857527	0.51444	-0.847219	0.686726	-1.42326	0.694865	1.97639
-0.863923	0.503623	-0.847295	0.674425	-1.39711	0.649189	1.80654
-0.870184	0.492727	-0.847335	0.661883	-1.36452	0.600974	1.62608
-0.876307	0.481754	-0.847328	0.64908	-1.30707	0.53238	1.44813
-0.882291	0.470704	-0.847279	0.636	-1.22355	0.441498	1.29216
-0.888136	0.45958	-0.84721	0.622632	-1.12744	0.34018	1.17204
-0.893841	0.448383	-0.847147	0.608981	-1.03764	0.245435	1.09014
-0.899405	0.437116	-0.847111	0.595069	-0.969752	0.171375	1.03856
-0.904827	0.425779	-0.847115	0.580925	-0.931607	0.125149	1.0035
-0.910106	0.414376	-0.847154	0.566582	-0.92212	0.105919	0.969662
-0.915241	0.402906	-0.847212	0.552062	-0.93197	0.105384	0.924218
-0.920232	0.391374	-0.847268	0.537379	-0.946115	0.109903	0.860726
-0.925077	0.379779	-0.847301	0.522529	-0.948829	0.105005	0.781829
-0.929776	0.368125	-0.8473	0.507503	-0.930102	0.0813095	0.698407
-0.934329	0.356412	-0.847268	0.492285	-0.889926	0.0385834	0.624501
-0.938734	0.344643	-0.847217	0.476869	-0.837602	-0.0148374	0.570735
-0.942991	0.33282	-0.847167	0.461254	-0.786794	-0.0665854	0.540182
-0.947098	0.320944	-0.847135	0.445455	-0.74975	-0.105561	0.528252
-0.951057	0.309017	-0.847133	0.429494	-0.733385	-0.12548	0.525299
-0.954865	0.297042	-0.847161	0.413396	-0.737728	-0.126255	0.520047
-0.958522	0.285019	-0.847206	0.397182	-0.756222	-0.113754	0.502952
-0.962028	0.272952	-0.847252	0.380864	-0.777693	-0.0980882	0.469252
-0.965382	0.260842	-0.847283	0.364443	-0.790069	-0.0902768	0.420929
-0.968583	0.24869	-0.847288	0.347912	-0.785066	-0.0979557	0.366275
-0.971632	0.236499	-0.847264	0.331259	-0.761683	-0.122125	0.316509
-0.974527	0.224271	-0.847223	0.314476	-0.726408	-0.156927	0.280933
-0.977268	0.212007	-0.847179	0.297563	-0.69006	-0.192538	0.263274
-0.979855	0.19971	-0.847149	0.28053	-0.663299	-0.219287	0.26085
-0.982287	0.187381	-0.847142	0.263394	-0.652966	-0.230972	0.266174
-0.984564	0.175023	-0.847162	0.246177	-0.660205	-0.226532	0.269744
-0.986686	0.162637	-0.8472	0.2289	-0.68032	-0.21019	0.26304
-0.988652	0.150226	-0.847242	0.211575	-0.704206	-0.190186	0.241305
-0.990461	0.13779	-0.847273	0.194205	-0.72134	-0.176099	0.205433
-0.992115	0.125333	-0.847282	0.176785	-0.723753	-0.175223	0.161977
-0.993611	0.112856	-0.847265	0.159306	-0.709347	-0.189505	0.120672
-0.994951	0.100362	-0.847229	0.141759	-0.682747	-0.214747	0.090384
-0.996134	0.0878512	-0.847188	0.124142	-0.653152	-0.242578	0.0755694
-0.997159	0.0753268	-0.847156	0.106463	-0.630534	-0.263941	0.0749082
-0.998027	0.0627905	-0.847146	0.0887373	-0.622066	-0.272338	0.0822594
-0.998737	0.0502443	-0.84716	0.0709847	-0.629953	-0.265767	0.0889999
-0.999289	0.0376902	-0.847194	0.0532251	-0.650864	-0.247234	0.0868255
-0.999684	0.0251301	-0.847235	0.0354725	-0.676913	-0.223881	0.0704678
-0.999921	0.012566	-0.847267	0.0177319	-0.698177	-0.204729	0.039743
-1	1.22465e-016	-0.84728	1.75074e-016	-0.706348	-0.197356	3.56721e-016
-0.999921	-0.012566	-0.847267	-0.0177319	-0.698177	-0.204729	-0.039743
-0.999684	-0.0251301	-0.847235	-0.0354725	-0.676913	-0.223881	-0.0704678
-0.999289	-0.0376902	-0.847194	-0.0532251	-0.650864	-0.247234	-0.0868255
-0.998737	-0.0502443	-0.84716	-0.0709847	-0.629953	-0.265767	-0.0889999
-0.998027	-0.0627905	-0.847146	-0.0887373	-0.622066	-0.272338	-0.0822594
-0.997159	-0.0753268	-0.847156	-0.106463	-0.630534	-0.263941	-0.0749082
-0.996134	-0.0878512	-0.847188	-0.124142	-0.653152	-0.242578	-0.0755694
-0.994951	-0.100362	-0.847229	-0.141759	-0.682747	-0.214747	-0.090384
-0.993611	-0.112856	-0.847265	-0.159306	-0.709347	-0.189505	-0.120672
-0.992115	-0.125333	-0.847282	-0.176785	-0.723753	-0.175223	-0.161977
-0.990461	-0.13779	-0.847273	-0.194205	-0.72134	-0.176099	-0.205433
-0.988652	-0.150226	-0.847242	-0.211575	-0.704206	-0.190186	-0.241305
-0.986686	-0.162637	-0.8472	-0.2289	-0.68032	-0.21019	-0.26304
-0.984564	-0.175023	-0.847162	-0.246177	-0.660205	-0.226532	-0.269744
-0.982287	-0.187381	-0.847142	-0.263394	-0.652966	-0.230972	-0.266174
-0.979855	-0.19971	-0.847149	-0.28053	-0.663299	-0.219287	-0.26085
-0.977268	-0.212007	-0.847179	-0.297563	-0.69006	-0.192538	-0.263274
-0.974527	-0.224271	-0.847223	-0.314476	-0.726408	-0.156927	-0.280933
-0.971632	-0.236499	-0.847264	-0.331259	-0.761683	-0.122125	-0.316509
-0.968583	-0.24869	-0.847288	-0.347912	-0.785066	-0.0979557	-0.366275
-0.965382	-0.260842	-0.847283	-0.364443	-0.790069	-0.0902768	-0.420929
-0.962028	-0.272952	-0.847252	-0.380864	-0.777693	-0.0980882	-0.469252
-0.958522	-0.285019	-0.847206	-0.397182	-0.756222	-0.113754	-0.502952
-0.954865	-0.297042	-0.847161	-0.413396	-0.737728	-0.126255	-0.520047
-0.951057	-0.309017	-0.847133	-0.429494	-0.733385	-0.12548	-0.525299
-0.947098	-0.320944	-0.847135	-0.445455	-0.74975	-0.105561	-0.528252
-0.942991	-0.33282	-0.847167	-0.461254	-0.786794	-0.0665854	-0.540182
-0.938734	-0.344643	-0.847217	-0.476869	-0.837602	-0.0148374	-0.570735
-0.934329	-0.356412	-0.847268	-0.492285	-0.889926	0.0385834	-0.624501
-0.929776	-0.368125	-0.8473	-0.507503	-0.930102	0.0813095	-0.698407
-0.925077	-0.379779	-0.847301	-0.522529	-0.948829	0.105005	-0.781829
-0.920232	-0.391374	-0.847268	-0.537379	-0.946115	0.109903	-0.860726
-0.915241	-0.402906	-0.847212	-0.552062	-0.93197	0.105384	-0.924218
-0.910106	-0.414376	-0.847154	-0.566582	-0.92212	0.105919	-0.969662
-0.904827	-0.425779	-0.847115	-0.580925	-0.931607	0.125149	-1.0035
-0.899405	-0.437116	-0.847111	-0.595069	-0.969752	0.171375	-1.03856
-0.893841	-0.448383	-0.847147	-0.608981	-1.03764	0.245435	-1.09014
-0.888136	-0.45958	-0.84721	-0.622632	-1.12744	0.34018	-1.17204
-0.882291	-0.470704	-0.847279	-0.636	-1.22355	0.441498	-1.29216
-0.876307	-0.481754	-0.847328	-0.64908	-1.30707	0.53238	-1.44813
-0.870184	-0.492727	-0.847335	-0.661883	-1.36452	0.600974	-1.62608
-0.863923	-0.503623	-0.847295	-0.674425	-1.39711	0.649189	-1.80654
-0.857527	-0.51444	-0.847219	-0.686726	-1.42326	0.694865	-1.97639
-0.850994	-0.525175	-0.847134	-0.69879	-1.47092	0.764352	-2.1387
-0.844328	-0.535827	-0.847072	-0.710606	-1.56544	0.881115	-2.31377
-0.837528	-0.546394	-0.84706	-0.722141	-1.72123	1.05819	-2.53293
-0.830596	-0.556876	-0.847108	-0.733347	-1.93903	1.29614	-2.83135
-0.823533	-0.567269	-0.847205	-0.744176	-2.2055	1.58291	-3.24252
-0.816339	-0.577573	-0.847318	-0.754588	-2.4942	1.89484	-3.79096
-0.809017	-0.587785	-0.847403	-0.764566	-2.77505	2.20559	-4.48142
-0.801567	-0.597905	-0.84742	-0.774121	-3.04326	2.51388	-5.295
-0.79399	-0.60793	-0.847353	-0.78328	-3.3615	2.88431	-6.21779
-0.786288	-0.61786	-0.847212	-0.792075	-3.87976	3.46642	-7.31191
-0.778462	-0.627691	-0.847045	-0.800523	-4.8104	4.47099	-8.79511
-0.770513	-0.637424	-0.846919	-0.808604	-6.40583	6.15082	-11.1101
-0.762443	-0.647056	-0.8469	-0.816248	-9.00779	8.85466	-15.0833
-0.754251	-0.656586	-0.847029	-0.823337	-13.1612	13.1482	-22.4569
-0.745941	-0.666012	-0.847292	-0.82972	-19.5663	19.783	-37.5805
-0.737513	-0.675333	-0.847606	-0.835238	-27.1225	27.7891	-73.0618
-0.728969	-0.684547	-0.847815	-0.839759	-13.9553	15.6661	-168.423
-0.720309	-0.693653	-0.847708	-0.843212	220.778	-216.271	-386.558
-0.711536	-0.70265	-0.847048	-0.845608	1110.03	-1098.85	300.994
-0.70265	-0.711536	-0.845608	-0.847048	-687.403	701.624	880.296
-0.693653	-0.720309	-0.843212	-0.847708	-371.091	380.449	-179.805
-0.684547	-0.728969	-0.839759	-0.847815	-65.3038	71.3392	-134.765
-0.675333	-0.737513	-0.835238	-0.847606	-5.55941	9.96602	-65.3684
-0.666012	-0.745941	-0.82972	-0.847292	5.48504	-1.90736	-33.0336
-0.656586	-0.754251	-0.823337	-0.847029	6.94163	-3.80333	-17.6215
-0.647056	-0.762443	-0.816248	-0.8469	6.2511	-3.34468	-9.49127
-0.637424	-0.770513	-0.808604	-0.846919	4.96	-2.17066	-4.85506
-0.627691	-0.778462	-0.800523	-0.847045	3.45581	-0.725549	-2.2369
-0.61786	-0.786288	-0.792075	-0.847212	1.99956	0.689677	-1.03581
-0.60793	-0.79399	-0.78328	-0.847353	0.910208	1.72914	-0.855255
-0.597905	-0.801567	-0.774121	-0.84742	0.42369	2.14474	-1.22472
-0.587785	-0.809017	-0.764566	-0.847403	0.521097	1.95787	-1.65882
-0.577573	-0.816339	-0.754588	-0.847318	0.96172	1.42102	-1.84972
-0.567269	-0.823533	-0.744176	-0.847205	1.46683	0.82635	-1.73121
-0.556876	-0.830596	-0.733347	-0.847108	1.852	0.367931	-1.38887
-0.546394	-0.837528	-0.722141	-0.84706	2.04306	0.123783	-0.949636
-0.535827	-0.844328	-0.710606	-0.847072	2.03931	0.0931556	-0.526288
-0.525175	-0.850994	-0.69879	-0.847134	1.88292	0.228555	-0.204187
-0.51444	-0.857527	-0.686726	-0.847219	1.64537	0.451126	-0.0361163
-0.503623	-0.863923	-0.674425	-0.847295	1.4147	0.665579	-0.030722
-0.492727	-0.870184	-0.661883	-0.847335	1.26944	0.788402	-0.14511
-0.481754	-0.876307	-0.64908	-0.847328	1.2472	0.780703	-0.299858
-0.470704	-0.882291	-0.636	-0.847279	1.33179	0.661002	-0.415414
-0.45958	-0.888136	-0.622632	-0.84721	1.46978	0.487212	-0.445391
-0.448383	-0.893841	-0.608981	-0.847147	1.60101	0.324118	-0.386152
-0.437116	-0.899405	-0.595069	-0.847111	1.68146	0.218887	-0.265433
-0.425779	-0.904827	-0.580925	-0.847115	1.69159	0.19197	-0.125011
-0.414376	-0.910106	-0.566582	-0.847154	1.63553	0.237858	-0.00675514
-0.402906	-0.915241	-0.552062	-0.847212	1.53701	0.32981	0.0577101
-0.391374	-0.920232	-0.537379	-0.847268	1.43221	0.428028	0.0556252
-0.379779	-0.925077	-0.522529	-0.847301	1.35785	0.492786	-0.00208592
-0.368125	-0.929776	-0.507503	-0.8473	1.33696	0.499709	-0.0846813
-0.356412	-0.934329	-0.492285	-0.847268	1.3698	0.449164	-0.155004
-0.344643	-0.938734	-0.476869	-0.847217	1.4361	0.363633	-0.185445
-0.33282	-0.942991	-0.461254	-0.847167	1.50626	0.275523	-0.167282
-0.320944	-0.947098	-0.445455	-0.847135	1.55381	0.213663	-0.110249
-0.309017	-0.951057	-0.429494	-0.847133	1.56334	0.194582	-0.0358679
-0.297042	-0.954865	-0.413396	-0.847161	1.53336	0.219435	0.0307482
-0.285019	-0.958522	-0.397182	-0.847206	1.47543	0.275022	0.0684879
-0.272952	-0.962028	-0.380864	-0.847252	1.41037	0.33819	0.0667066
-0.260842	-0.965382	-0.364443	-0.847283	1.36124	0.383664	0.0291947
-0.24869	-0.968583	-0.347912	-0.847288	1.3445	0.393681	-0.0268881
-0.236499	-0.971632	-0.331259	-0.847264	1.36331	0.365137	-0.0780626
-0.224271	-0.974527	-0.314476	-0.847223	1.40689	0.310102	-0.104494
-0.212007	-0.977268	-0.297563	-0.847179	1.45623	0.24961	-0.0974941
-0.19971	-0.979855	-0.28053	-0.847149	1.49215	0.204758	-0.0613215
-0.187381	-0.982287	-0.263394	-0.847142	1.50191	0.189482	-0.00999787
